BJD - 2454833, Corrected Flux
2067.189841484, 1.018153460,
2067.210273538, 1.009989937,
2067.230705492, 1.006512172,
2067.251137346, 1.006891693,
2067.271569400, 1.008925463,
2067.292001353, 1.015037863,
2067.312433206, 1.027501997,
2067.353297211, 1.026396945,
2067.373729063, 1.022188140,
2067.394161114, 1.024696490,
2067.414593065, 1.023706505,
2067.435024915, 1.023212056,
2067.455456966, 1.022967513,
2067.475888916, 1.019787456,
2067.496320965, 1.014141223,
2067.516752815, 1.014100013,
2067.537184764, 1.010605476,
2067.557616812, 1.005933368,
2067.578048660, 1.001634180,
2067.598480608, 1.001117272,
2067.618912556, 1.001996563,
2067.639344603, 0.999517592,
2067.659776449, 0.989300780,
2067.680208396, 0.978820631,
2067.700640342, 0.980454913,
2067.721072287, 0.981954910,
2067.741504333, 0.991115400,
2067.761936177, 0.995558473,
2067.782368122, 1.012216727,
2067.864095997, 0.990809112,
2067.884527840, 0.988966386,
2067.904959882, 0.983911501,
2067.925391824, 0.978955422,
2067.945823666, 0.978342280,
2067.966255707, 0.973140276,
2067.986687648, 0.968314183,
2068.007119589, 0.963416804,
2068.027551529, 0.966213777,
2068.047983469, 0.965493466,
2068.129711225, 0.977105827,
2068.150143263, 0.976324816,
2068.170575101, 0.971438304,
2068.191007039, 0.968588910,
2068.211439076, 0.962873515,
2068.231870913, 0.958993383,
2068.252302849, 0.953665038,
2068.272734885, 0.950045885,
2068.293166720, 0.946511526,
2068.313598656, 0.944781988,
2068.334030691, 0.943095982,
2068.354462526, 0.940067900,
2068.374894560, 0.933684354,
2068.395326394, 0.937834602,
2068.415758327, 0.942450886,
2068.436190360, 0.943707924,
2068.456622193, 0.944353153,
2068.477054126, 0.942625003,
2068.497486158, 0.939126629,
2068.517917990, 0.939997671,
2068.538349921, 0.937267281,
2068.558781952, 0.938069857,
2068.579213883, 0.934733788,
2068.599645713, 0.936418382,
2068.620077744, 0.938923220,
2068.640509673, 0.941452633,
2068.660941503, 0.946807893,
2068.681373531, 0.952097317,
2068.701805460, 0.951534108,
2068.722237288, 0.948158082,
2068.742669316, 0.949381270,
2068.763101244, 0.957915819,
2068.844829050, 0.995398080,
2068.865260876, 0.997212540,
2068.885692802, 0.999093895,
2068.906124827, 0.998077969,
2068.926556652, 0.997141056,
2068.946988576, 0.997776689,
2068.987852524, 1.004209587,
2069.008284347, 1.005550179,
2069.028716370, 1.010168132,
2069.049148293, 1.012176989,
2069.069580115, 1.014390834,
2069.090012138, 1.012082842,
2069.110443959, 1.012173895,
2069.130875881, 1.008352320,
2069.151307902, 1.010927384,
2069.171739822, 1.011552104,
2069.192171642, 1.013177255,
2069.212603662, 1.008812625,
2069.233035482, 1.005038326,
2069.253467501, 1.003759000,
2069.273899420, 1.008852560,
2069.314763257, 1.029401654,
2069.335195174, 1.027860961,
2069.355626992, 1.025446831,
2069.376059009, 1.023638059,
2069.396490926, 1.020294000,
2069.416922842, 1.020258416,
2069.437354759, 1.024022849,
2069.457786674, 1.019786380,
2069.478218590, 1.009493465,
2069.498650505, 1.011449340,
2069.519082420, 1.018642804,
2069.580378162, 1.031893463,
2069.600810075, 1.028747617,
2069.621242088, 1.032661557,
2069.641673901, 1.033596974,
2069.662105913, 1.033455480,
2069.682537825, 1.032254508,
2069.702969637, 1.026204288,
2069.723401648, 1.023783101,
2069.743833559, 1.026595864,
2069.764265370, 1.022770338,
2069.784697380, 1.033117823,
2069.805129290, 1.017905811,
2069.825561100, 1.007473301,
2069.845993109, 1.012314990,
2069.866424918, 1.023204343,
2069.927720743, 1.070608066,
2069.948152550, 1.030583470,
2069.968584558, 1.022442031,
2069.989016465, 1.024654490,
2070.009448271, 1.026697059,
2070.091175994, 1.105553017,
2070.111607899, 1.027480921,
2070.132039903, 1.021075344,
2070.152471708, 1.014798093,
2070.172903611, 1.007046455,
2070.193335615, 1.003796159,
2070.213767418, 1.006721744,
2070.234199321, 1.001556395,
2070.254631323, 0.999235052,
2070.275063126, 0.995905288,
2070.295495027, 0.985079513,
2070.315927029, 0.976989756,
2070.336358830, 0.966861888,
2070.356790731, 0.955767438,
2070.377222731, 0.949924281,
2070.397654631, 0.947444713,
2070.418086431, 0.932628171,
2070.438518431, 0.920448873,
2070.458950330, 0.907394857,
2070.479382129, 0.902043774,
2070.540678023, 0.894265674,
2070.561109821, 0.884050975,
2070.581541618, 0.867421481,
2070.601973614, 0.856966915,
2070.622405511, 0.852396353,
2070.642837307, 0.849473044,
2070.663269303, 0.852304838,
2070.683701198, 0.853758852,
2070.704132993, 0.853801731,
2070.724564988, 0.846852452,
2070.744996883, 0.842141635,
2070.765428777, 0.843285091,
2070.785860671, 0.842417569,
2070.806292564, 0.850354515,
2070.826724457, 0.847960168,
2070.847156350, 0.847940082,
2070.867588242, 0.855902328,
2070.888020135, 0.865928670,
2070.908452126, 0.879861175,
2070.928883918, 0.894023786,
2070.949315909, 0.924085672,
2070.969747800, 0.943503257,
2071.031043470, 0.915279597,
2071.051475260, 0.912644999,
2071.071907249, 0.916923243,
2071.092339138, 0.921683498,
2071.112770926, 0.928738390,
2071.133202914, 0.933640765,
2071.153634802, 0.928177868,
2071.174066590, 0.921934170,
2071.194498577, 0.928506333,
2071.214930464, 0.933851931,
2071.296658008, 0.969988816,
2071.317089893, 0.976345141,
2071.337521778, 0.972956302,
2071.357953663, 0.973781998,
2071.378385547, 0.974588336,
2071.398817431, 0.977556656,
2071.419249414, 0.985423910,
2071.439681198, 0.995767093,
2071.460113081, 0.995766327,
2071.480545063, 0.994644911,
2071.500976845, 0.996177805,
2071.521408727, 0.997602182,
2071.541840709, 0.999552077,
2071.562272490, 0.997351263,
2071.582704371, 1.000819637,
2071.603136352, 0.995823222,
2071.623568132, 0.996631855,
2071.644000012, 1.001971771,
2071.684863771, 1.004046392,
2071.705295650, 1.007598656,
2071.725727629, 1.006121344,
2071.746159507, 1.002450985,
2071.766591385, 1.004634985,
2071.787023263, 0.999034017,
2071.827887017, 0.996322048,
2071.848318894, 0.996601530,
2071.868750771, 1.000055982,
2071.889182747, 0.995537102,
2071.909614523, 0.994081803,
2071.930046398, 0.979364629,
2071.950478373, 0.974302451,
2072.052637644, 0.981212475,
2072.073069517, 0.977500198,
2072.093501390, 0.980397754,
2072.113933263, 0.979108822,
2072.134365135, 0.981710757,
2072.154797007, 0.984708357,
2072.175228878, 0.983350037,
2072.195660750, 0.981156100,
2072.236524591, 0.980500594,
2072.256956462, 0.980223630,
2072.277388232, 0.980539332,
2072.297820201, 0.985550258,
2072.318252071, 0.983954481,
2072.338683840, 0.981729968,
2072.359115809, 0.995503939,
2072.379547677, 1.006337723,
2072.399979445, 1.005135836,
2072.502138881, 0.980858607,
2072.522570647, 0.978405532,
2072.543002613, 0.980881511,
2072.563434478, 0.977404694,
2072.583866344, 0.974234202,
2072.604298209, 0.973974994,
2072.624730073, 0.973233957,
2072.645162037, 0.970100254,
2072.665593801, 0.973989535,
2072.686025665, 0.976151869,
2072.706457628, 0.974444091,
2072.747321254, 0.974476323,
2072.767753217, 0.965472422,
2072.788185079, 0.959762800,
2072.808616840, 0.955731800,
2072.829048802, 0.952817906,
2072.849480563, 0.943108664,
2072.869912424, 0.938648117,
2072.890344384, 0.931643297,
2072.931208004, 0.916503162,
2072.951639964, 0.906676935,
2072.972071723, 0.896286940,
2072.992503582, 0.884978324,
2073.012935541, 0.867545583,
2073.033367299, 0.858626841,
2073.053799257, 0.848962296,
2073.074231115, 0.836247504,
2073.094662972, 0.819919599,
2073.115094829, 0.803842969,
2073.135526686, 0.810982228,
2073.155958542, 0.808271856,
2073.176390399, 0.803568314,
2073.258117820, 0.777650162,
2073.278549675, 0.783179763,
2073.298981629, 0.789708859,
2073.319413383, 0.799606276,
2073.339845237, 0.811211295,
2073.360277190, 0.818492485,
2073.380708943, 0.829535426,
2073.401140796, 0.836881254,
2073.421572648, 0.840537573,
2073.442004500, 0.847991010,
2073.462436452, 0.855436132,
2073.482868204, 0.865862612,
2073.503300055, 0.866332922,
2073.523732006, 0.894266127,
2073.564595606, 0.901405668,
2073.585027556, 0.901692198,
2073.605459406, 0.892881702,
2073.625891155, 0.891415556,
2073.666754953, 0.894559761,
2073.748482245, 0.909642069,
2073.768914192, 0.911074413,
2073.789346039, 0.917207383,
2073.809777786, 0.918866670,
2073.830209732, 0.920109074,
2073.850641578, 0.920761850,
2073.871073523, 0.922340247,
2073.891505269, 0.926619015,
2073.911937114, 0.931522176,
2073.932369059, 0.939173650,
2073.993664591, 0.939544418,
2074.014096335, 0.940378148,
2074.034528178, 0.943505881,
2074.054960121, 0.945529917,
2074.075391963, 0.950915899,
2074.095823706, 0.953679440,
2074.116255648, 0.957250826,
2074.136687389, 0.956499112,
2074.157119231, 0.963285732,
2074.238846694, 0.965104072,
2074.259278433, 0.963836029,
2074.279710273, 0.966280598,
2074.300142212, 0.966902899,
2074.320573951, 0.973467046,
2074.341005890, 0.971763722,
2074.361437728, 0.973269703,
2074.381869467, 0.974577574,
2074.402301404, 0.974596655,
2074.422733242, 0.973524302,
2074.443165079, 0.975144111,
2074.463596916, 0.977199133,
2074.484028753, 0.975045205,
2074.504460589, 0.973975986,
2074.524892425, 0.979500421,
2074.545324261, 0.982754286,
2074.565756096, 0.979441702,
2074.586188031, 0.979436021,
2074.606619766, 0.988130158,
2074.627051600, 1.002467058,
2074.647483534, 1.005164479,
2074.708779035, 0.980381289,
2074.729210768, 0.981799759,
2074.749642701, 0.982580505,
2074.770074533, 0.982080792,
2074.790506266, 0.981761328,
2074.810938197, 0.980255506,
2074.831370029, 0.979247852,
2074.851801760, 0.982576035,
2074.872233691, 0.981851513,
2074.892665422, 0.986804030,
2074.953960912, 0.981641869,
2074.974392742, 0.985252250,
2075.015256499, 0.981158981,
2075.035688228, 0.982731593,
2075.056120156, 0.981844650,
2075.076551984, 0.984015883,
2075.096983712, 0.982637724,
2075.117415640, 0.981663072,
2075.137847467, 0.986141989,
2075.158279393, 0.981707561,
2075.178711120, 0.983997841,
2075.199142946, 0.988240681,
2075.219574872, 0.983556337,
2075.260438423, 1.007540133,
2075.280870348, 1.008926075,
2075.321733897, 0.988496291,
2075.342165822, 0.979852901,
2075.383029369, 0.976655469,
2075.464756761, 0.974931478,
2075.485188583, 0.976097749,
2075.505620305, 0.972952412,
2075.526052226, 0.971744794,
2075.546484048, 0.968365450,
2075.566915868, 0.969051023,
2075.587347689, 0.962272183,
2075.607779510, 0.961070483,
2075.628211330, 0.959523985,
2075.709938607, 0.964216759,
2075.730370326, 0.945134599,
2075.750802244, 0.923981748,
2075.771234063, 0.904757143,
2075.791665780, 0.895005007,
2075.812097698, 0.884910501,
2075.832529515, 0.871771188,
2075.852961332, 0.866908270,
2075.873393149, 0.855855971,
2075.893824965, 0.847110326,
2075.955120413, 0.848971037,
2075.975552328, 0.833266337,
2075.995984143, 0.822000745,
2076.016415857, 0.819289019,
2076.036847772, 0.820134494,
2076.057279586, 0.821758823,
2076.077711300, 0.825178276,
2076.098143213, 0.830315831,
2076.118575027, 0.839153293,
2076.139006740, 0.842691323,
2076.159438652, 0.848861021,
2076.179870464, 0.854058043,
2076.200302177, 0.862598492,
2076.220734088, 0.868071683,
2076.241165900, 0.871987788,
2076.261597711, 0.882442027,
2076.282029522, 0.887807647,
2076.302461333, 0.896118305,
2076.322893143, 0.914191795,
2076.343324954, 0.928110884,
2076.363756763, 0.919812080,
2076.425052191, 0.923146462,
2076.445484000, 0.927797051,
2076.465915808, 0.930785620,
2076.486347617, 0.934434222,
2076.506779524, 0.937525335,
2076.527211232, 0.942371951,
2076.547643039, 0.947385942,
2076.568074946, 0.950561005,
2076.588506653, 0.962572822,
2076.670233877, 0.961601242,
2076.690665783, 0.960967409,
2076.711097488, 0.964453412,
2076.731529293, 0.966992419,
2076.751961197, 0.966931061,
2076.772392901, 0.968357347,
2076.792824805, 0.967137679,
2076.813256609, 0.967189955,
2076.833688412, 0.968073947,
2076.854120215, 0.970632534,
2076.915415723, 0.971864159,
2076.935847425, 0.971970536,
2076.956279227, 0.970973375,
2076.976711128, 0.971987085,
2076.997142830, 0.971535179,
2077.017574631, 0.973825002,
2077.038006431, 0.973231792,
2077.058438232, 0.972756551,
2077.078870032, 0.970658239,
2077.099301831, 0.969741034,
2077.119733631, 0.970896204,
2077.140165330, 0.975923463,
2077.160597229, 0.975484673,
2077.181029028, 0.983829212,
2077.221892625, 0.991338928,
2077.242324422, 0.974837802,
2077.262756320, 0.970342177,
2077.283188018, 0.967940739,
2077.303619814, 0.970280861,
2077.324051711, 0.969320436,
2077.344483508, 0.968669044,
2077.426210591, 0.974495963,
2077.446642486, 0.974027108,
2077.467074281, 0.973716500,
2077.487505976, 0.974836790,
2077.507937870, 0.978613417,
2077.528369664, 0.998662744,
2077.548801358, 0.999620006,
2077.569233252, 0.984645784,
2077.589665045, 0.974700150,
2077.671392315, 0.979689268,
2077.691824007, 0.979030690,
2077.712255799, 0.977459281,
2077.732687690, 0.981080993,
2077.753119381, 0.979786455,
2077.773551172, 0.976782906,
2077.793982963, 0.976960963,
2077.814414853, 0.981096069,
2077.834846543, 0.978333760,
2077.937005489, 0.976773902,
2077.957437377, 0.974649475,
2077.977869166, 0.977010872,
2077.998300853, 0.977056624,
2078.018732741, 0.974786964,
2078.039164529, 0.975491729,
2078.059596216, 0.973248872,
2078.080028102, 0.973734440,
2078.100459889, 0.971455338,
2078.161755247, 0.969588057,
2078.182187033, 0.991702140,
2078.202618818, 0.987141874,
2078.223050603, 0.973843417,
2078.243482388, 0.972511552,
2078.263914172, 0.970925429,
2078.325209624, 0.968612428,
2078.366073190, 0.955581368,
2078.406936656, 0.954516685,
2078.427368538, 0.946762527,
2078.447800320, 0.951257429,
2078.468232002, 0.965209036,
2078.529527346, 0.911488800,
2078.549959226, 0.898634383,
2078.652118026, 0.877387055,
2078.672549905, 0.879440337,
2078.692981684, 0.875248484,
2078.713413363, 0.878814347,
2078.754277020, 0.904810264,
2078.774708798, 0.896716497,
2078.795140575, 0.895397830,
2078.897299559, 0.901107679,
2078.917731235, 0.912263762,
2078.938163011, 0.908325486,
2078.958594887, 0.912396069,
2078.999458337, 0.918845796,
2079.040321887, 0.928833748,
2079.060753661, 0.939361401,
2079.142480855, 0.980976632,
2079.162912628, 0.978573314,
2079.183344401, 0.979212045,
2079.203776174, 0.982464400,
2079.224207946, 0.967454794,
2079.244639718, 0.955552408,
2079.265071490, 0.959238052,
2079.285503161, 0.959309371,
2079.305935032, 0.960544764,
2079.326366803, 0.960966139,
2079.346798474, 0.960423200,
2079.367230344, 0.962699490,
2079.387662114, 0.963146388,
2079.408093784, 0.967428933,
2079.428525654, 0.967559829,
2079.448957424, 0.969475805,
2079.469389093, 0.966460784,
2079.489820962, 0.964284348,
2079.530684499, 0.966560900,
2079.551116267, 0.974780789,
2079.591979902, 0.989432283,
2079.612411570, 0.994468021,
2079.632843337, 0.984274855,
2079.653275204, 0.970392812,
2079.673706971, 0.971141219,
2079.694138637, 0.971854855,
2079.714570503, 0.974290757,
2079.735002269, 0.971970146,
2079.755433935, 0.982725363,
2079.775865800, 0.980865736,
2079.796297565, 0.970020199,
2079.878024523, 0.971420293,
2079.898456387, 0.972195853,
2079.918888151, 0.980165409,
2079.939319814, 0.971405163,
2079.959751678, 0.984207397,
2079.980183440, 0.999588963,
2080.000615203, 0.992585901,
2080.021046965, 0.977138013,
2080.041478728, 0.970289081,
2080.123205774, 0.977436502,
2080.143637535, 0.978263354,
2080.164069296, 0.979940649,
2080.184501156, 0.978480543,
2080.204932816, 0.975779356,
2080.225364576, 0.976739863,
2080.245796436, 0.975838211,
2080.266228095, 0.976750252,
2080.286659854, 0.975716498,
2080.307091713, 0.977795349,
2080.368386989, 1.024605414,
2080.388818647, 1.016648375,
2080.409250505, 1.015588395,
2080.429682262, 1.000950885,
2080.450113920, 0.994579632,
2080.470545776, 0.980169784,
2080.490977533, 0.977788036,
2080.511409290, 0.977102923,
2080.531841046, 0.978296195,
2080.552272802, 0.978961576,
2080.572704558, 0.977400748,
2080.593136314, 0.977631035,
2080.613568069, 0.981437510,
2080.633999824, 0.977895666,
2080.654431679, 0.977623923,
2080.674863334, 0.975338922,
2080.695295088, 0.975770946,
2080.715726842, 0.971545546,
2080.736158596, 0.970547354,
2080.756590250, 0.976334947,
2080.777022103, 0.970416241,
2080.858749114, 0.969451155,
2080.879180966, 0.958295392,
2080.899612618, 0.956394458,
2080.920044370, 0.950715556,
2080.940476221, 0.946253514,
2080.960907873, 0.937838851,
2080.981339624, 0.934603240,
2081.001771474, 0.927268121,
2081.022203225, 0.920452094,
2081.042634875, 0.911831296,
2081.063066725, 0.904320162,
2081.083498475, 0.897104589,
2081.103930125, 0.891355773,
2081.124361974, 0.885043832,
2081.144793723, 0.878504946,
2081.165225372, 0.880031474,
2081.185657221, 0.873386777,
2081.206088969, 0.876678723,
2081.226520817, 0.888294514,
2081.246952465, 0.888491324,
2081.267384213, 0.884417354,
2081.349111301, 0.876879515,
2081.369542948, 0.881932676,
2081.389974694, 0.886092926,
2081.410406440, 0.890012934,
2081.430838186, 0.898567244,
2081.451269931, 0.900765514,
2081.471701676, 0.907253277,
2081.492133422, 0.910140874,
2081.512565167, 0.917775673,
2081.532996911, 0.926241271,
2081.553428655, 0.945476867,
2081.594292244, 0.949748892,
2081.635155731, 0.938157195,
2081.655587474, 0.939968331,
2081.676019117, 0.947225251,
2081.696450960, 0.947609281,
2081.716882703, 0.952404747,
2081.737314345, 0.960991234,
2081.757746187, 0.970358836,
2081.778177929, 0.962844283,
2081.839473153, 0.960251318,
2081.859904894, 0.964385098,
2081.880336635, 0.965664802,
2081.900768375, 0.965525965,
2081.921200115, 0.965398601,
2081.941631855, 0.965945592,
2081.982495335, 0.969167095,
2082.002927074, 0.967818770,
2082.023358813, 0.968101540,
2082.043790652, 0.969498750,
2082.064222391, 0.966555164,
2082.084654029, 0.967626918,
2082.105085867, 0.964486133,
2082.125517505, 0.964770722,
2082.145949243, 0.966714811,
2082.166381080, 0.973569047,
2082.186812718, 0.968161131,
2082.207244455, 0.970110924,
2082.227676292, 0.988515101,
2082.248107928, 0.991180733,
2082.329834872, 0.975514079,
2082.350266708, 0.968516004,
2082.370698343, 0.967038954,
2082.391130078, 0.973189414,
2082.411561913, 0.976012002,
2082.431993647, 0.974998755,
2082.452425382, 0.975067038,
2082.472857116, 0.976357567,
2082.493288850, 0.977382447,
2082.513720684, 0.976615261,
2082.534152317, 0.976501942,
2082.554584050, 0.976100850,
2082.575015883, 0.976363859,
2082.595447516, 0.978206223,
2082.615879249, 0.976459510,
2082.636311081, 0.975739003,
2082.656742713, 0.976752968,
2082.677174445, 0.974354089,
2082.697606277, 0.975565158,
2082.718037908, 0.974758988,
2082.738469640, 0.975356273,
2082.820196662, 0.981689704,
2082.840628292, 0.980928467,
2082.861060122, 0.980759567,
2082.881491852, 0.981787853,
2082.922355311, 0.980451635,
2082.942787040, 0.976418400,
2082.963218668, 0.979790994,
2082.983650497, 0.979698415,
2083.004082225, 0.980033281,
2083.024513854, 0.978238200,
2083.044945682, 0.978333116,
2083.065377409, 0.975771813,
2083.085809037, 0.974626465,
2083.106240864, 0.974462737,
2083.126672591, 0.972258795,
2083.147104218, 0.977787332,
2083.167536045, 0.976391423,
2083.187967771, 0.974779238,
2083.208399597, 0.976701041,
2083.310558125, 0.980357987,
2083.330989950, 0.984592110,
2083.351421675, 0.983988347,
2083.371853299, 0.980513322,
2083.392285123, 0.977217019,
2083.412716847, 0.974684915,
2083.433148471, 0.975977008,
2083.453580295, 0.974356081,
2083.474012018, 0.974875233,
2083.494443641, 0.969987348,
2083.514875465, 0.969665849,
2083.535307187, 0.965881363,
2083.555739010, 0.963779346,
2083.576170632, 0.962788160,
2083.596602354, 0.964183429,
2083.617034076, 0.960913599,
2083.637465798, 0.963289953,
2083.657897419, 0.957425325,
2083.678329241, 0.958349599,
2083.698760962, 0.957321638,
2083.719192583, 0.957334168,
2083.739624403, 0.951355168,
2083.800919564, 0.952179955,
2083.821351284, 0.950325989,
2083.841783003, 0.948301513,
2083.862214723, 0.945423882,
2083.882646442, 0.945133899,
2083.903078161, 0.944717214,
2083.923509979, 0.945394905,
2083.943941598, 0.944755879,
2083.964373416, 0.941966147,
2083.984805134, 0.943321006,
2084.005236752, 0.941097726,
2084.025668570, 0.936066750,
2084.046100288, 0.934686549,
2084.066531905, 0.933011937,
2084.086963722, 0.933969328,
2084.107395439, 0.938237039,
